crdb_der	pisquare	86	pl_ultimateshareholder_rating_origin	STRING		PL ultimateshareholder Rating Origin	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL ultimateshareholder Rating Origin	Text								
crdb_der	pisquare	87	pl_ultimateshareholder_country	STRING		PL ultimateshareholder Country	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL ultimateshareholder Country	Text								
crdb_der	pisquare	88	pl_index_name	STRING		PL Index Name	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Index Name	Text								
crdb_der	pisquare	89	pl_index_type	STRING		PL index type	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL index type	Text								
crdb_der	pisquare	90	pl_security_code_type	STRING		PL Security Code Type	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Security Code Type	Text								
crdb_der	pisquare	91	pl_security_code	STRING		PL Security Code	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Security Code	Text								
crdb_der	pisquare	92	pl_security_rating	STRING		PL Security Rating	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Security Rating	Text			AXA rating list					
crdb_der	pisquare	93	pl_security_rating_origin	STRING		PL Security Rating Origin	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Security Rating Origin	Text								
crdb_der	pisquare	94	pl_seniority	STRING		PL Seniority	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Seniority	Text								
crdb_der	pisquare	95	pl_nature_of_underlying	STRING		PL Nature of Underlying	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Nature of Underlying	Text								
crdb_der	pisquare	96	pl_payment_frequency	DECIMAL(20,4)		PL Payment Frequency	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Payment Frequency	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	97	pl_spread_strike_forex	DECIMAL(20,4)		PL Spread_strike_Forex	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Spread_strike_Forex	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	98	pl_spot_of_reference	DECIMAL(20,4)		PL spot of reference	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL spot of reference	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	99	pl_currency	STRING		PL Currency	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Currency	Text			ISO code					
crdb_der	pisquare	100	pl_day_count_basis	STRING		PL Day count Basis	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Day count Basis	Text								
crdb_der	pisquare	101	upload_origin	STRING		Upload Origin	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Upload Origin	Text								
crdb_der	pisquare	102	stec_upload	STRING		STEC upload	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	STEC upload	Text			Y or N					
crdb_der	pisquare	103	initial_forex_rate	DECIMAL(20,4)		Initial Forex Rate	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Initial Forex Rate	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	104	exchage_notional	STRING		Exchage Notional	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Exchage Notional	Text								
crdb_der	pisquare	105	barrier_level	DECIMAL(20,4)		Barrier level	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Barrier level	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	106	type_of_barier	STRING		Type of Barier	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Type of Barier	Text								
crdb_der	pisquare	107	proceed_ratio	DECIMAL(20,4)		Proceed Ratio	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Proceed Ratio	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	108	rl_notional	DECIMAL(20,4)		RL Notional	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	RL Notional	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	109	pl_notional	DECIMAL(20,4)		PL Notional	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	PL Notional	Number			4 decimal char, 20 before separator, not spaces beween char, use point separator					
crdb_der	pisquare	110	prorata_temporis	STRING		Prorata Temporis	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Prorata Temporis	Text			Yes or No					
crdb_der	pisquare	111	internal_transaction_indicator	STRING		Internal Transaction Indicator	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Internal Transaction Indicator	Text								
crdb_der	pisquare	112	notional_deflation_protected	STRING		Notional Deflation Protected	crdb	C-pisquare-crdb	RPT_DER_yyyymm.csv	Notional Deflation Protected	Text			Yes or No					
crdb_phy	pisquare	0	issuer_long_name	STRING		Issuer Long Name	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Issuer Long Name	Text								
crdb_phy	pisquare	1	entity	STRING		Entity	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Entity	Text								
crdb_phy	pisquare	2	axa_holding_type	STRING		Axa Holding Type	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Axa Holding Type	Text								
crdb_phy	pisquare	3	detailed_instrument	STRING		Detailed Instrument	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Detailed Instrument	Text								
crdb_phy	pisquare	4	technical_quantity	DECIMAL(38,10)		Technical Quantity	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Technical Quantity	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	5	axa_market_value_currency	DECIMAL(38,10)		Axa Market Value Currency	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Axa Market Value Currency	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	6	net_amount	DECIMAL(38,10)		Net Amount	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Net Amount	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	7	unit_price_mark_to_market	DECIMAL(38,10)		Unit Price Mark To Market	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Unit Price Mark To Market	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	8	unit_price_currency	STRING		Unit Price Currency	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Unit Price Currency	Text			ISO Code					
crdb_phy	pisquare	9	unit_price_forex_rate	DECIMAL(38,10)		Unit Price Forex Rate	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Unit Price Forex Rate	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	10	unit_price_mark_to_model	DECIMAL(38,10)		Unit Price Mark To Model	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Unit Price Mark To Model	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	11	market_value_mark_to_model	DECIMAL(38,10)		Market Value Mark To Model	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Market Value Mark To Model	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	12	accrued_interest	DECIMAL(38,10)		Accrued Interest	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Accrued Interest	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	13	axa_external_issuer_rating	STRING		Axa External Issuer Rating	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Axa External Issuer Rating	Text			AXA rating list					
crdb_phy	pisquare	14	axa_internal_issuer_rating	STRING		Axa Internal Issuer Rating	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Axa Internal Issuer Rating	Text			AXA rating list					
crdb_phy	pisquare	15	axa_internal_issuer_rating_origin	STRING		Axa Internal Issuer Rating Origin	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Axa Internal Issuer Rating Origin	Text								
crdb_phy	pisquare	16	axa_external_rating	STRING		Axa External Rating	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Axa External Rating	Text			AXA rating list					
crdb_phy	pisquare	17	axa_internal_rating	STRING		Axa Internal Rating	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Axa Internal Rating	Text			AXA rating list					
crdb_phy	pisquare	18	axa_internal_rating_origin	STRING		Axa Internal Rating Origin	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Axa Internal Rating Origin	Text								
crdb_phy	pisquare	19	issuer_industry_sector	STRING		Issuer Industry Sector	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Issuer Industry Sector	Text								
crdb_phy	pisquare	20	issuer_nationality	STRING		Issuer Nationality	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Issuer Nationality	Text								
crdb_phy	pisquare	21	nature_of_fund	STRING		Nature Of Fund	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Nature Of Fund	Text								
crdb_phy	pisquare	22	quantity	DECIMAL(38,10)		Quantity	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Quantity	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	23	magnitude_account	STRING		Magnitude Account	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Magnitude Account	Text								
crdb_phy	pisquare	24	magnitude_accounting_category	STRING		Magnitude Accounting Category	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Magnitude Accounting Category	Text								
crdb_phy	pisquare	25	magnitude_package	STRING		Magnitude Package	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Magnitude Package	Text								
crdb_phy	pisquare	26	operating_company	STRING		Operating Company	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Operating Company	Text								
crdb_phy	pisquare	27	portfolio_code	STRING		Portfolio Code	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Portfolio Code	Text								
crdb_phy	pisquare	28	portfolio_ara_code	STRING		Portfolio ARA Code	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Portfolio ARA Code	Text								
crdb_phy	pisquare	29	isin_code	STRING		ISIN Code	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	ISIN Code	Text								
crdb_phy	pisquare	30	local_code_type	STRING		Local Code Type	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Local Code Type	Text								
crdb_phy	pisquare	31	local_code	STRING		Local Code	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Local Code	Text								
crdb_phy	pisquare	32	bloomberg_id_security	BIGINT		Bloomberg ID Security	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Bloomberg ID Security	Integer								
crdb_phy	pisquare	33	bloomberg_id_unique	STRING		Bloomberg ID Unique	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Bloomberg ID Unique	Text								
crdb_phy	pisquare	34	issuer_short_name	STRING		Issuer Short Name	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Issuer Short Name	Text								
crdb_phy	pisquare	35	ultimate_shareholder	STRING		Ultimate Shareholder	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Ultimate Shareholder	Text								
crdb_phy	pisquare	36	ultimate_shareholder_rating	STRING		Ultimate ShareHolder Rating	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Ultimate ShareHolder Rating	Text			AXA rating list					
crdb_phy	pisquare	37	ultimate_shareholder_country	STRING		Ultimate ShareHolder Country	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Ultimate ShareHolder Country	Text								
crdb_phy	pisquare	38	mutual_fund_code	STRING		Mutual Fund code	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Mutual Fund code	Text								
crdb_phy	pisquare	39	mutual_fund_name	STRING		Mutual Fund Name	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Mutual Fund Name	Text								
crdb_phy	pisquare	40	mutual_fund_code_2	STRING		Mutual Fund Code 2	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Mutual Fund Code 2	Text								
