ab_trades	pisquare	28	coupon_frequency	STRING		COUPON FREQUENCY	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	COUPON FREQUENCY	String									1.3							
ab_trades	pisquare	29	coupon_rate	DECIMAL(20,6)		COUPON RATE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	COUPON RATE	Real									1.3							
ab_trades	pisquare	30	rate_type	STRING		RATE TYPE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	RATE TYPE	String									1.3							
ab_trades	pisquare	31	first_coupon_date	TIMESTAMP	dd/mm/yyyy	FIRST COUPON DATE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	FIRST COUPON DATE	Date									1.3							
ab_trades	pisquare	32	redemption_amount	DECIMAL(20,6)		REDEMPTION AMOUNT	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	REDEMPTION AMOUNT	Real									1.3							
ab_trades	pisquare	33	next_call_date	TIMESTAMP	dd/mm/yyyy	NEXT CALL DATE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	NEXT CALL DATE	Date									1.3							
ab_trades	pisquare	34	next_call_price	DECIMAL(20,6)		NEXT CALL PRICE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	NEXT CALL PRICE	Real									1.3							
ab_trades	pisquare	35	next_put_date	TIMESTAMP	dd/mm/yyyy	NEXT PUT DATE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	NEXT PUT DATE	Date									1.3							
ab_trades	pisquare	36	next_put_price	DECIMAL(20,6)		NEXT PUT PRICE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	NEXT PUT PRICE	Real									1.3							
ab_trades	pisquare	37	is_index_linked	STRING		IS INDEX LINKED	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	IS INDEX LINKED	String									1.3							
ab_trades	pisquare	38	base_index	STRING		BASE INDEX	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	BASE INDEX	String									1.3							
ab_trades	pisquare	39	fund_asset_class_focus	STRING		FUND ASSET CLASS FOCUS	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	FUND ASSET CLASS FOCUS	String									1.3							
ab_trades	pisquare	40	market_sector	STRING		MARKET SECTOR	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	MARKET SECTOR	String									1.3							
ab_trades	pisquare	41	s_p_long_term_rating_instrument	STRING		S&P long term rating instrument	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	S&P long term rating instrument	String									1.3							
ab_trades	pisquare	42	moodys_long_term_rating_instrument	STRING		Moody's long term rating instrument	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Moody's long term rating instrument	String									1.3							
ab_trades	pisquare	43	fitch_long_term_rating_instrument	STRING		Fitch long term rating instrument	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Fitch long term rating instrument	String									1.3							
ab_trades	pisquare	44	issue_country	STRING		ISSUE COUNTRY	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	ISSUE COUNTRY	String									1.3							
